[2024-07-01 18:23:50] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-07-01 18:23:50] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-07-01 18:23:50] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-07-01 18:23:51] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-07-01 18:23:51] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-07-01 18:23:51] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-07-01 18:23:52] [class-ss-setup-task.php:33] Creating archive directory: /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1719858230/
[2024-07-01 18:23:52] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10003/
[2024-07-01 18:23:52] [class-ss-setup-task.php:145] Adding files from directory: /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/05/Line.gif to queue as: http://localhost:10003/wp-content/uploads/2024/05/Line.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/05/Line-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/05/Line-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/05/Line-300x300.gif to queue as: http://localhost:10003/wp-content/uploads/2024/05/Line-300x300.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/ref_animation.jpg to queue as: http://localhost:10003/wp-content/uploads/2024/07/ref_animation.jpg
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Untitled-1-768x768.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Untitled-1-768x768.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/reference-ezgif.com-resize-169x300.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/reference-ezgif.com-resize-169x300.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-1022x1024.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-1022x1024.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Scene_2-1536x864.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Scene_2-1536x864.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/unnamed-file-1024x576.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/unnamed-file-1024x576.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/reference-ezgif.com-resize-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/reference-ezgif.com-resize-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Scene_2-1024x576.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Scene_2-1024x576.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/unnamed-file-1536x864.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/unnamed-file-1536x864.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Untitled-1.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Untitled-1.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/unnamed-file.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/unnamed-file.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/crow_variation.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/crow_variation.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-300x247.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-300x247.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/crow_variation-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/crow_variation-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/ref_animation-150x150.jpg to queue as: http://localhost:10003/wp-content/uploads/2024/07/ref_animation-150x150.jpg
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-150x150.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-150x150.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter-300x169.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter-300x169.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/reference_video-ezgif.com-resize-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/reference_video-ezgif.com-resize-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Scene_2-768x432.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Scene_2-768x432.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/unnamed-file-768x432.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/unnamed-file-768x432.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Untitled-1-300x300.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Untitled-1-300x300.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/lines-ezgif.com-video-to-gif-converter-300x300.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/lines-ezgif.com-video-to-gif-converter-300x300.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-150x150.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-150x150.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/reference-ezgif.com-video-to-gif-converter-1-150x150.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/reference-ezgif.com-video-to-gif-converter-1-150x150.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/movement-ezgif.com-video-to-gif-converter.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-1024x843.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.41.39-1024x843.png
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/lines-ezgif.com-video-to-gif-converter.gif to queue as: http://localhost:10003/wp-content/uploads/2024/07/lines-ezgif.com-video-to-gif-converter.gif
[2024-07-01 18:23:52] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-300x300.png to queue as: http://localhost:10003/wp-content/uploads/2024/07/Captura-de-pantalla-2024-07-01-a-las-17.15.52-300x300.png
